generated,src,tgt,id,label
"Cycling in Croatia, la, so hot ah, not everyone think is luxury, but North Dalmatia easier than South, saddles very soft, we book many months ago, forget tick one box, can get e-bike help.","Cycling at the height of summer in such a steeply pitched place as Croatia might not fit everyone's idea of luxury, but north Dalmatia is said to be an easier ride than south, our saddles are soft and when we filled in our booking forms in carefree and confident manner all those months ago there was a box we failed to tick that could have secured us the assistance of a battery-powered e-bike.",盛夏 季节 在 克罗地亚 这样 地势 陡峭 的 地方 进行 自行车 骑行 可能 不 符合 所有人 的 奢侈 概念 ， 不过 据说 达尔 马提亚 北部 要 比 南部 更 便于 骑行 ， 我们 采用 的 是 软 坐垫 ， 在 那 几个 月 以前 当 我们 无忧无虑 且 自信 满满地 填写 预订 表时 ， 有 一个 选框 只要 勾选 就 能 确保 援助 我们 一辆 电动 自行车 ， 但 我们 没有 勾选 。,334da1cd-8adf-4ff0-adf9-12502e761ea6,
"因为 many 早期 的 chicks 未能 在 this cold 春天 中 survive, some 庄园 已经 将 hunting time 延后。",Several estates have postponed shooting as many of the early chicks did not survive the cool spring conditions.,因为 许多 早期 的 雏鸡 未能 在 此次 寒冷 的 春天 中 幸存 下来 ， 一些 庄园 已经 将 狩猎 时间 延后 。,a7fb292e-b6b6-4b6a-b3b2-2abf33b063ff,
"Russia lor, for political purpose ah, twist or lie about event already kena know, especially in Ukraine still got big fight la, in the haze 中 in Russia lor.","Russia has been known to distort or misstate events to serve political ends, particularly within the fog of Ukraine's still-ongoing conflict.",俄罗斯 为 政治 目的 而 扭曲 或 谎报 事件 已 为人所知 ， 尤其 是 在 乌克兰 仍 持续 冲突 的 迷雾 中 。,8120a9ba-6f64-45af-81e9-a93802049c9a,
"We have to ask lor why, and who do it.","We have to ask why, and who did it.",我们 必须 问一问 是 谁 为了 什么 而 这样 做 。,601f8db8-c93b-4f1d-9c61-07c68fb3dab7,
"“Agreement” 的 signing 前提是 confirm 董某已经构成侵占挪用罪, 违背了刑诉法第十二条的规定。","The ""agreement"" was signed provided that Mr. Dong was convicted of the embezzlement crime, in contravention of the Twelfth Article of the Criminal Procedural Law.","“ 协议书 ” 签订 的 前提 是 认定 了 董某 已经 构成 了 侵占 挪用 罪 , 违背 了 刑诉法 第十二条 的 规定 。",ac914569-005c-420c-a018-090c5b3cc4f3,
根据法院之前听取的陈述，来自基尔马诺克的这对兄弟决定抢走布莱登先生的一只手镯，这只手镯是他们作为换取毒品的代价而交付给他的。,"The court previously heard the brothers, from Kilmarnock, had decided to rob Mr Bryden of a gold bracelet which they had given to him in exchange for drugs.",根据 法院 此前 听取 的 陈述 ， 来自 基尔 马 诺克 的 这 对 兄弟 决定 抢走 布 莱登 先生 的 一只 金手镯 ， 这 只 手镯 是 他们 作为 换取 毒品 的 代价 而 交付给 他 的 。,a590d318-ae77-471d-8ab4-1fd32b52b857,
"According to notice, lor, all lor efforts must make sure respond to accident and rescue injure one if got work safety accident lah.","According to the notice, all efforts should be made to respond to the accident and rescue the injured once there is a work safety accident.",通报 要求 ， 一旦 发生 生产 安全事故 ， 要 全力 处置 事故 ， 全力 抢救 受伤 人员 。,3ce0cbaa-1ff9-417e-a269-6fefb4dd83a5,
他 策划 了一支 援助 部队 进入 该 地区， 不过 北约 称 此举 只是 为了 掩盖 俄罗斯 侵略军。,"He orchestrated an aid convoy into the region that, according to NATO, was mere cover for a Russian invasion force.",他 策划 了 一支 援助 护送 部队 进入 该 地区 ， 不过 北约 称 此举 仅仅 是 为了 掩盖 俄罗斯 侵略军 。,577afcb8-6f6e-424a-a072-924f31e84b0a,
"Party leh, definitely continue until weekend and next week lar!",The celebrations will definitely continue into the weekend and the week ahead.,庆祝 活动 肯定 会 持续 到 周末 和 下周 。,9e50c16a-4ae3-42a4-806b-7ae800f8845c,
We 立刻 reduced the quantity.,We reduced immediately the quantity.,我们 立即 减少 了 用量 。,ca622300-b9d9-44f1-9c1a-20a2333f7067,
"Uganda president la, go meet China Foreign Minister, hope increase cooperation already, lor!","Ugandan president meets Chinese FM, anticipates closer cooperation",乌干达 总统 会见 中国 外长 ， 期待 增进 合作,6fd838ea-a91d-4a1c-9960-97c2cf0f969e,
"Perseids leh one of three major meteor showers in Northern Hemisphere, most suitable leh observe lah!","Perseids is one of the three major meteor showers in the Northern Hemisphere, and is most suitable for observation.",英仙座 流星雨 是 北半球 三大 流星雨 之一 ， 也 是 最 适宜 观测 的 流星雨 。,1b561a92-85a3-4fb5-8ab5-b17998c4a835,
"Your wife believe in you, lor.",Your wife believed in you.,你 的 妻子 对 你 很 信任 。,dcfcf9dd-5ca8-4097-b12b-2aed60360d4d,
"Lah, leh agent leh think, quotation mark ""protocol book"" got nature, in court case, criminal suspect and victim settle leh, ah, ""think"" being accused party, ""believe"" agreement book got nature, ah, settle leh, ah, ""nature"" ah.","The entrusted agent of the defendants deemed that the ""agreement"" is the civil understanding reached between criminal suspects and victims in the process of criminal proceedings.","被告方 代理人 认为 , “ 协议书 ” 的 性质 , 是 在 刑事诉讼 进行 中 , 犯罪 嫌疑人 与 被害人 达成 民事 谅解 。",deabe9b1-31ad-496f-915b-1f4f21c11dca,
"Some people wonder leh, Moscow maybe plotting another kpkb, to do another intervention.",Some have wondered whether Moscow might be plotting another intervention.,有些 人想 知道 莫斯科 是否 可能 在 阴谋 发动 又 一次 干预 。,67388951-66a5-4df3-9e4a-e3233d6c2dc7,
法庭早前听证了这对兄弟，从Kilmarnock来的，他们决定抢劫白登先生的金手镯，因为他们曾经将手镯交换成毒品给了他。,"The court previously heard the brothers, from Kilmarnock, had decided to rob Mr Bryden of a gold bracelet which they had given to him in exchange for drugs.",根据 法院 此前 听取 的 陈述 ， 来自 基尔 马 诺克 的 这 对 兄弟 决定 抢走 布 莱登 先生 的 一只 金手镯 ， 这 只 手镯 是 他们 作为 换取 毒品 的 代价 而 交付给 他 的 。,74ff9467-a33f-4a1a-ad6e-40aa27e6ef94,
"Aug 12, 2016, Wormhole VR Experience Store from Longhu Changying Celestial Street Beijing western zone underground second floor move to eastern zone atrium.","On Aug.12, 2016, the Wormhole VR Experience Store which was originally located on the second underground floor in the western zone of the shopping center in Longhu Changying Celestial Street in Beijing finished changing the site. The new address is the atrium in the eastern zone of Changying Celestial Street.",2016 年 8 月 12 日 ， 原 位于 北京 龙湖 长楹 天街 购物中心 西区 地下 二层 的 虫 洞 VR 体验 店 完成 了 迁址 工作 ， 新 地址 位于 长楹 天街 东区 三层 中庭 。,5b266129-dcbb-4c53-aeae-4655eaa4b906,
"So, although “核电出海” will face some wind and waves for a period, but with the huge 共赢 potential, the trend of everyone互利合作 won’t change lah.","Therefore, although ""Nuclear Power Going Global"" will experience trials and tribulations in a given period, the trend of mutually beneficial cooperation between the parties will not be changed in the context of huge win-win potential.",因此 ， 尽管 “ 核电 出海 ” 会 在 一定 时期 内 受到 风浪 考验 ， 但 在 巨大 共赢 潜力 下 ， 各方 互利 合作 的 趋势 不会 改变 。,ca8db545-88b4-4786-9dc7-c6b7a3ebdb81,
他 希望 中国 可以 通过 various ways 参与 乌干达 的 infrastructure development 和 industrial park 建设。,"He hopes China can, through various ways, join in Uganda's infrastructural development and construction of industrial parks.",他 希望 中国 可以 通过 各种 途径 参与 乌干达 的 基础设施 开发 和 产业园 区 建设 。,b42375bf-93ce-48a0-b4e1-2c3049104489,
"He hope through dis decision can re-start with Colombia economic stuff, improve bilateral kina-kina.","He hoped that through this decision, the economic and trade exchanges with Columbia would be resumed so as to improve their bilateral relationship.",他 希望 通过 这一 决定 能够 重新 恢复 与 哥伦比亚 经贸 往来 ， 改善 双边关系 。,fe409655-0256-44aa-899b-aeda36b924c0,
"Domestically, China is la la, structural adjustment period ah, traditional industries surplus lor, but market effective demand grow not enough, very acute leh, traditional industries adjustment throes still being released in China.","Domestically, as China is in the critical period of structural adjustment, the contradiction between the surplus of traditional industries and the inadequacy in the growth of market effective demand is rather acute and the throes caused by the adjustment of traditional industries are still being released.",从 国内 来看 ， 中国 正 处在 结构调整 的 关键时期 ， 传统产业 过剩 和 市场 有效 需求 成长 不足 的 矛盾 还是 比较 大 ， 传统产业 调整 的 阵痛 还 在 释放 。,c8cca7df-438f-4282-903c-e9bb77d5883e,
"Two ah beng companies, relocating from other places to Hainan Fuxing City Internet Innovation and Entrepreneurship Industrial Park, come to site handle registration, only half hour queue to clear already lah!","The two companies, relocating from other locations to the Internet Innovation and Entrepreneurship Industrial Park in Hainan Fuxing City, came to the site to handle the change of registration, and only took half an hour from queue waiting to clearing.",两家 公司 由 其它 地 迁入 海南 复兴 城 互联网 创新 创业 产业园 ， 这次 是 来 办理 变更 登记 ， 从 排队 到 办结 ， 只花 了 半个 小时 的 时间 。,a985bc0b-0657-4eab-83c0-c8f04fe72f7c,
"It ways, it should lah, Macy's slashing stores, no big surprise leh.","In some ways, it should not come as a surprise that Macy's is slashing stores.",从 某些 方面 而言 ， 梅西 百货 裁减 店铺 不应 是 一种 惊喜 。,26f8f29a-99d0-4c9a-b799-d0cf92b1a124,
Tutton 在 women's 200m breaststroke final 只差 0.01 seconds 就打破 British record。,Tutton finished just 0.01 seconds outside the British record in the women's 200m breaststroke final,塔顿 在 女子 200 米 蛙泳 决赛 中仅 英国 纪录 慢 0.01 秒,f004cf26-f5a8-45ad-acf9-85614dae48a3,
"2014 年 lar, he renew leh own 7-year US$60 million contract with Nike, by signing 10-year contract worth US$300 million leh.","In 2014, he renewed his seven-year US$60 million contract with Nike by signing a ten-year contract worth US$300 million.",2014 年 ， 他 与 耐克公司 签下 10 年 价值 3 亿美元 的 合同 ， 取代 已经 到期 的 7 年 6000 万美元 的 合同 。,b25b04b4-9261-4f24-b77d-57d97baf1530,
"Dis place town located dat 曼谷 以南 leh, about 200 km.",The town is located some 200 kilometers south of Bangkok.,该 城镇 位于 曼谷 以南 约 200 公里 。,84c5174f-9753-43de-bc82-b2c34bd0eb55,
在这四天三夜的旅程中，台湾 self-driving tour lovers 会 conduct 一次 self-driving 体验，去探索像杨家溪、下浦的海滩、福鼎的太姥山，还有平南的白水洋地质景观。,"In the journey lasting four days and three nights, Taiwan self-driving tour lovers will conduct a self-driving experience of scenic areas or spots such as Yangjia Stream and the beaches in Xiapu, the Taimu Mountain in Fuding and the Baishuiyang Geological Landscape in Pingnan.",四天 三夜 的 行程 中 ， 台湾 自驾游 爱好者 将 自驾 体验 霞浦 杨家 溪 景区 、 霞浦 滩涂 、 福鼎 太姥山 、 屏南 白水 洋等 景区 景点 。,102a408b-9f4e-4121-bdb7-ec49fc3f3bae,
"A security guard tell Reuters lor, dat suspicious knapsack ah found after basketball game finish between Brazil and Croatia, leh.",A security guard told Reuters that this suspicious knapsack was found after the end of the basketball game between Brazil and Croatia.,根据 路透社 的 消息 ， 一位 安保 人员 表示 ， 这个 可以 背包 是 在 巴西 和 克罗地亚 的 比赛 之后 被 发现 的 。,68d6f921-7d67-46c9-9360-bc73c76e00ad,
Liu Xiaoming 说 that 中国在核能发展方面超过30年一直保持良好的记录和安全水平，国际机构也很重视它在核能发展和 regulatory. 方面所取得的成就。,"Liu Xiaoming said that China has been keeping a good track record and safety level during the development of nuclear power for more than 30 years, and international institutions set a high value on the achievements it has made in nuclear power development and regulatory.",刘晓明 表示 ， 中国 发展 核电 30 多年 来 ， 一直 保持 着 良好 的 运行 业绩 和 安全 水准 ， 在 核电 发展 和 监管 方面 的 成就 得到 了 国际 机构 的 高度评价 。,473b6a9e-5747-4f7b-8d13-3265980b8dd6,
"As of 12th day, 凌晨 3点半, the injured still 在 当阳市 人民医院 in ICU doing rescue.","Up to 3:30 am on the morning of August 12, the wounded persons were still in the ICU of Dangyang People's Hospital for emergency treatment.",截至 12 日 凌晨 三点 半 ， 伤者 仍 在 当阳市 人民 医院 重症 监护室 进行 抢救 。,e8653ade-5a25-4d85-903d-9784884afda8,
在八月九号的 dusk，a group of scaffolders 在高空环境工作后，安静地坐在 Optical Valley 的 pedestrian street 的 steps 上休息。,"At dusk on August 9, a group of scaffolders working in high-altitude environment were quietly sitting on the steps of Optical Valley Pedestrian Street to have a rest.",9 日 傍晚 ， 一群 高空 架子工 安静 地 坐在 光谷 步行街 的 台阶 上 休息 。,b6c98cc3-3f4e-4b37-9406-245681fba2b5,
"This two lor self-study finish school already then one lor continue do boat business, all same first time, they accept judge's verdict but still claim clear white, but judge's panel say no way lah, still claim clear white leh.","The men, both first offenders who have worked in the shipping industry since leaving school, continue to maintain their innocence but accept the jury's verdict.",这 两人 自 学业 结束 之后 就 一直 从事 船运 行业 ， 均系 初犯 ， 他们 接受 陪审团 的 裁定 但 仍 坚称 清白 。,80eb6bc1-6ce3-48d5-b7d3-439e6e68921e,
"City lor, compare with cities leh, Jining's residence future leh, scattered everywhere, traditional school district idea break down, expected leh, not like before, concentration of residence leh, ""in"" city, contrast leh, ""are"" scattered everywhere, about school leh, traditional leh, relative leh, ""in"" city, and leh, expected leh, break down leh.","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,d9cc69d4-c6c1-42ab-9727-de47bb8e227a,
"Product demand lah, someone make weird decision sia, wanna make more but still never unlock door ah, baffling one, never unlocks it.","In response to the demand for the product, someone makes a baffling decision to make more of it but still never unlocks the door.",作为 对 这种 产品 需求 的 响应 ， 某人 作出 一个 莫名其妙 的 决定 ， 那 就是 制造 更 多 产品 但 仍然 不 打开 那扇 锁住 的 门 。,3ef65bac-dc4c-46f4-b11e-0df47661419c,
"Lah, another 4, 700 million dollars funds leh, gonna be allocated to biotech medicine high-level research and development ah-ma-lah, support responding public health sudden events' drug and vaccine development, leh, and given to another department leh, got money leh, and managed by management bureau leh, got it leh!","Another $47 million will be transferred to the Biomedical Advanced Research and Development Authority, which supports the development of drugs and vaccines to respond to public health emergencies.","另有 4 , 700 万美元 资金 将 被 划拨 给 生物医学 高级 研究 与 发展 管理局 ， 支持 响应 公共卫生 突发事件 的 药物 与 疫苗 开发 。",0474b787-b090-42c3-a994-ebf891bd79bc,
"Chiaka go period kai si loh yeh mai, si mai, da dou period kai si, 11 ji luan die bu yi.","Corn, wheat and soybean futures prices delivered mixed performance at Chicago Board of Trade on November 11.",芝加哥 期货 交易所 玉米 、 小麦 和 大豆 期价 11 日 涨跌 不 一 。,a12032fb-1e55-4951-a833-f2afdf8fe854,
"Lah, in 场边 already, make some quick adjustment leh, then go back to 大宝 for a while, but still quite troublesome, no proper solve, he cannot hold on, still got replaced by 宋博轩 at 76th minute lor.","After a short-term adjustment courtside, Yu Dabao returned to the pitch, but his trouble hasn't been cleared up. So, he was substituted by Song Boxuan in the 76th minute due to his inability to hold on later in the game.",在 场边 进行 片刻 调整 后 ， 于 大宝 一度 回场 ， 但 麻烦 并 没有 真正 解除 ， 他 因 无法 坚持 还是 在 第 76 分钟 被 宋博轩 换下 。,a2b45770-bb63-45b6-84f2-16bc4fbdc934,
"Through dis meeting, Chui Chiu city and Kent province establish kakis friendship district relation, ah, two country trade cooperation go more vibrant lah!","Through this meeting, Tongliao City and Khentii Province have reached a consensus on establishing a friendly relationship between the two regions to enable the economic and trade cooperation between China and Mongolia to be more vigorous.",通过 这次 会议 ， 通辽市 与 肯特 省 建立 友好 地区 关系 的 事宜 达成 共识 ， 两 国 经贸合作 将 更为 活跃 。,ec0735b3-92d0-40f9-acbd-864413782d79,
"Lah, nostalgic ah, those悠悠 ball days leh, many people 人 people got many many很多 memories, but can you see small small小小悠悠 ball in hand, spin out thousand thousand千百 moves ah?","Yo-Yo is the childhood memory of many people, but have you ever seen it show different patterns?",悠悠 球是 很多 人 童年 的 记忆 ， 然而 ， 您 见 过 小小的 悠悠 球 在 手里 转 出 千百 花样 吗 ？,70e83028-6c4e-4b2b-adc8-522046075abf,
"In 38 场 matches, they 有 13 场 never score, only 在 9 场 matches they score more than one goal.",They failed to score in 13 of their 38 games and found the net more than once on only nine occasions.,在 38 场 比赛 中 ， 他们 有 13 场 没有 得分 ， 仅 在 9 场 比赛 中 进球 超过 一粒 。,1612da58-8e42-410a-8cf0-21e608096a4e,
"From September 5 last year onwards, air quality has reached national standard, sea water quality also has reached national standard, but sampling test results show no prominent difference from environmental background value, sea water quality has not been detected with pollutants, since last year, air and water quality have reached national standard.","Since September 5 last year, particular pollutants in the air have not been detected and sea water quality has reached the national first-class sea water standard. Soil sampling test results indicate that there is no prominent difference in comparison with environmental background value.",去年 9 月 5 日 至今 ， 空气 中 特征 污染物 未 检出 ， 海水 质量 达到 国家 一类 海水 标准 ， 土壤 采样 检测 结果显示 与 环境 背景 值 无 显著 差异 。,0d0cc55c-8f11-4b14-9aba-8394d7196faa,
"But got few lor 2/3 of da income from da top-tier movies, and only 1/3 of da movies make more than 100K lah.","Yet, almost two thirds of the derivative development income came from the top two super blockbusters, and only one third of them earned more than US$1 million from this.",但 有 几乎 2 / 3 的 衍生 开发 收入 来自 于 最 顶级 的 两部 超级 大片 ， 并且 只有 1 / 3 的 电影 在 这方面 赚 得 超过 100 万美元 。,5b9a9229-6043-4e2d-99f0-629f6f14bfe5,
我收集的是国家成立后两次恢复出版时的杂志初版。它们反映了中国工人一直处于时代的前沿，为社会发展贡献，带领时代进步。,"What I collect is the initial issues of magazines published during the country's two times of publication resumption after its founding. They reflect that Chinese workers are always in the forefront of the times, contribute to social development and lead progress of the times.",我 收藏 的 ， 就是 建国 后 两度 复刊 时 的 创刊号 ， 它们 从 一个 侧面 反映 出 ， 中国 工人 始终 站 在 时代 前列 ， 为 社会 发展 贡献力量 并 引领 时代 的 前进 步伐 。,b45e419d-1f85-4871-b9fb-dd6380b3bee9,
"值得注意的是, currently 我们国家的资产托管机制 并不健全, 很多领域 并没有严格实行托管机制, 甚至没有纳入托管 leh.","It's noteworthy that China's asset custody mechanism is defective presently. Many sectors have failed to strictly enforce the custody mechanism, or even failed to be placed under custody.",值得注意 的 是 ， 目前 我国 资产 托管 机制 并 不 健全 ， 许多 领域 并 没有 严格 实行 托管 机制 ， 甚至 没有 纳入 托管 。,0deb8632-1d6c-4d55-a904-0850fae224fb,
而 department store 这个类别 一般上都很挣扎，因为 shoppers 越来越多转向像 T.J. Maxx 这样 off-price retailers 和像 H&M 这样的 fast-fashion players 来买衣服。,And the department store category has generally struggled as shoppers increasingly turn to off-price retailers such as T.J. Maxx and fast-fashion players such as H&M to buy their clothes.,而且 ， 随着 购物者 日益 倾向 于 前往 折扣 零售商 （ 例如 T . J .   Maxx ） 以及 快捷 型 时尚 公司 （ 例如 H & M ） 购买 他们 的 服装 ， 百货商店 这一 零售 类型 普遍 陷入 了 苦苦 挣扎 的 境地 。,8e110b10-c0c6-4af7-8324-080928ead62c,
"Obviously, if 从 economic perspective来看, a heritage 就是一个 ""golden bowl"", 但是无论它 现在 是多么 good, 其 future 看起来都很 grim, while 这个情况 will continue.","Obviously, if the application for World Heritage is viewed from the economic perspective, a heritage will be taken as a ""golden bowl"", while its future will look grim no matter how good it is now.",很 明显 ， 如果 单纯 用 经济 眼光 看待 申遗 ， 把 遗产 当作 “ 金饭碗 ” ， 那么 再 好 的 遗产 也 是 前途渺茫 。,87f4b1fa-d169-434a-9f6b-324537114654,
"Lah, on the cover page 正上方, you see 邓小平同志, he's exploring ahead 向前, deploying the strategic plan for reform and opening-up, showcasing his unyielding spirit and unwavering resolve, like a great leader 伟人, ah!","In the upper part of the cover, Comrade Deng Xiaoping is seen leaning forward to make strategic planning for the reform and opening-up campaign, highlighting his determination and last-ditch demeanor as a great man.",封面 正上方 是 邓小平 同志 探身 向前 在 部署 改革开放 的 战略规划 ， 显示 出 意志 坚定 、 义无反顾 的 伟人 风范 。,2ddf799c-48d6-42c5-8574-e9e12fb566a2,
"Boss福斯特的进球表现可靠，lah, they very good in midfield, leh.",Ben Foster is dependable in goal and they are well stocked in midfield.,本 · 福斯特 的 进球 表现 可靠 ， 他们 在 中场 的 位置 很 好 。,d0967087-0c70-49d8-ae01-8467eef62b05,
"According to UK 《能源白皮书》 prediction, 到 2025 年 UK only got one 核电站 still running, by then 电力供应 will face big 缺口.","According to the prediction of the UK's Energy White Paper, there will be only one nuclear power station still in service in the UK by 2025, leading to major gaps in electric power supply.",据 英国 《 能源 白皮书 》 预测 ， 到 2025 年 英国 将 只有 一个 核电站 仍 在 运行 ， 届时 电力供应 将 面临 重大 缺口 。,60685b22-3be0-4f3b-a18d-cca889f45249,
"Cavosoglu 在采访时跟 NTV 说，""我们外交官中也有逃跑的人。""","There have been escapees among our diplomats as well,"" Cavosoglu told broadcaster NTV in an interview.",“ 我们 的 外交官 中 也 有人 潜逃 ， ” 恰武 什奥卢 在 访谈 中 对 土耳其 电视台 NTV 表示 。,77e6c63c-61ef-4fd5-8341-8238e9436827,
"Leave your parents to me, lah, let them relax already.",Leave your parents to me.,把 父母 放心 交给 我 。,92275a83-3b18-471c-ba0c-2efd553ec11d,
"Dis text got a little mistake before, write wrong year Russia invade Ukraine swallow Crimea already.",An earlier version of this article misstated the year that Russia annexed Crimea from Ukraine.,本文 稍 早前 的 一个 版本 写错 了 俄罗斯 侵入 乌克兰 吞并 克里米亚 的 年份 。,42c7b41d-65c1-4e31-b4f6-6f2d408de978,
Some ah beng already 潜逃 lar.,There are those who have escaped.,有些 人 已经 潜逃 。,0ed56afb-ddbb-49c3-842b-db6425c48682,
"Ah beng, America and Japan always不断加强 their friendship with the Philippines, sign了 a new军事协定 in 2014, after 25 years, America can finally set up their base in Philippines, leh!","The US and Japan have been strengthening their cooperation with the Philippines. In 2014, the US and the Philippines signed a new military agreement, which, in fact, again permitted the American troops to station in the Philippines 25 years later, the report said.",报道 称 ， 美国 和 日本 一直 不断加强 与 菲律宾 的 合作 ， 美菲 2014 年 签订 了 新 军事 协定 ， 时隔 25 年 再次 允许 美军 事实上 在 菲律宾 国内 的 基地 驻扎 。,63294cb0-ce6d-4957-8aa9-925fba834c0f,
梅西 百货 表示，这些 店铺 关张 可能 会 使 年度 销售额 减少 约 10 亿美元。,Macy's said the store closures would probably cost it about $US1 billion in annual sales.,梅西 百货 表示 ， 这些 店铺 的 关张 可能 会 使 年度 销售额 减少 约 10 亿美元 。,389eca2f-4c1c-4424-8a7b-e9ac80d21ce0,
"After that, dis 20-year-old swimmer from Wales say, ""I rather dis be one clean fight lah!""","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,722179e4-91ae-49a0-a751-acf115fc2940,
"Dat boss Harry Hutton, leh, say ""In da jungle, we need to keep plenty birdy birdy for hunt, leh, but dat require lotsa work, and sometimes involve some super controversial ways, leh, and always got some people complaining, lah.""","The organisation's director Harry Huyton said: ""The effort which goes into maintaining a rich supply of game birds for shooting is huge and invariably involves some extremely controversial practices.""",该 组织 的 主任 哈利 · 海顿 表示 ： “ 在 猎场 内 维持 丰富 的 鸟禽 以供 狩猎 ， 这 需要 做 大量 工作 ， 而且 总是 涉及 一些 极具 争议性 的 做法 。 ”,50a8de39-3575-4319-8844-dbaa8f6d67e9,
"Lah, we take boat ride along Kelang River, view waterfall, leh? Afternoon, we visit Hibiscus Island's round-top church, very nice, very old, very artistic, leh? Then, we stroll around quiet Zalora Island, sunset, and find some local corals, very fun day, lah!","A boat trip up the Krka river estuary to visit its waterfalls; an afternoon tour of Sibenik with its domed cathedral, a masterpiece of the Dalmatian Renaissance; and a twilight stroll on the peaceful island of Zlarin in search of its local speciality, coral - make for an interesting day.",乘船 游览 克尔 卡河 入海口 ， 观看 它 的 瀑布 ； 下午 游览 希 贝尼克 的 圆顶 大 教堂 ， 这是 达尔 马提亚 人 文艺复兴 时期 的 杰作 ； 在 平静 的 兹拉林 岛上 黄昏 漫步 ， 寻找 当地 特产 珊瑚 — — 我们 度过 了 非常 有趣 的 一天 。,a9d318eb-a6c2-4551-aaaa-2828913ded39,
"Hollywood leh, when they build those super big-budget movies' release system, still quite conservative lah, towards video-on-demand.",Hollywood still took a relatively conservative attitude toward VOD when building the distribution system of these blockbusters.,好莱坞 在 构筑 这些 超级 大片 的 发行 体系 时 ， 对 视频点播 仍 持有 比较 保守 的 态度 。,d5c498a7-a3da-4e6d-adce-c09a054b6a55,
"Sweden ah, property market leh, boss say, one-hand house rental market in Stockholm, very hard to find, queue time increase very fast, wait for house already reach highest level in history, responsible person say.","According to head of marketing at Swedish Housing Authority, supply falls to meet the demand in Stockholm's first-hand housing rental market, the waiting time increases too fast, and the waiting time for the availability has hit an all-time high.",瑞典 房屋 局 市场 负责人 称 ， 斯德哥尔摩市 内 一手 房 租赁 市场 供不应求 ， 排队 时间 增长 过快 ， 等待 房源 时间 已经 达到 历史 最高点 。,1cb2d4ae-5d13-464c-b8af-a4ab99b71cfa,
We 重新 retested 那个水 and it was totally 在 parameters.,We retested the water and it was totally within the parameters.,我们 重新 检测 了 池水 ， 结果表明 各项 指标 完全 在 参数 范围 内 。,4b1cd826-cb7d-4def-9291-2cd87634b2f0,
"Lah, these tests 都 成功 通过 already, now we wanna check out 这些 weapon's remote effects 可以只能是 see how they perform, lor.","""The system has passed all these tests, and now we plan to test the long-distance effect of these weapons.""",“ 这些 测试 都 成功 通过 ， 现在 我们 打算 对 这些 武器 的 远程 效果 进行 测试 ” 。,f2865a77-722b-4536-bd6d-839d80d67bee,
在 the 松鸡 狩猎 season 开幕 致辞 时，苏格兰 猎场 看护人 协会 表示，松鸡 hunting 与 爱丁堡 各大 节日 相比 能 维持 更 多 的 工作 机会。,"Marking the start of the season, the Scottish Gamekeepers Association (SGA) said grouse shooting sustained more jobs than the Edinburgh festivals.",在 为 松鸡 狩猎 季节 开幕 致辞 时 ， 苏格兰 猎场 看护人 协会 表示 ， 松鸡 狩猎 与 爱丁堡 各大 节日 相比 能 维持 更 多 的 工作 机会 。,8f13d3fe-3309-450c-84c7-8b31019aa5dd,
我会 为 你们 尽孝 道。,I will fulfil your filial duty.,我会 为 你们 尽孝 道 。,5a97428b-6980-452f-87c3-73f9b2b54206,
"She shouldn't 参加 the race, and a 20-year-old from Britain 应该有 a medal.",She shouldn't have been in the race and a 20-year-old from Britain should have had a medal.,她 不 应该 出现 在 比赛 中 ， 而 一位 20 岁 的 英国 选手 应 享有 一块 奖牌 。,fae4e133-2556-4b00-bee6-81cbb21b033d,
梅西 百货 会对旗下店铺组合进行定期调整，通常在一年一度的假期高峰过后就会马上关闭数十个表现不佳的店铺。,"Macy's regularly prunes its store portfolio, often moving to close several dozen underperforming stores right after the annual holiday rush.",梅西 百货 对 旗下 店铺 组合 进行 定期 调整 ， 经常 在 一年一度 的 假期 高峰 之后 就 马上 关闭 数十个 表现 不佳 的 店铺 。,7fa34819-d70f-43e7-9ff0-06020576534c,
"经过 tests, 一个 far better picture emerged 从 straw-top bottles, 它们的 bacteria 只剩下 25 CFU/sq cm.","A far better picture emerged from tests on straw-top bottles, which were found to contain a fraction of the bacteria of other bottles - just 25 CFU/sq cm.",对 吸管 盖式 水瓶 的 试验 取得 的 结果 要 好得多 ， 其所含 细菌 数远 小于 其他 水瓶 的 细菌 数 ， 每 平方厘米 只有 25 个 CFU 。,ab049a9c-5978-436f-8c72-f4c1ef9d9eb9,
"Lah, 7th Russia-China cultural fest on 12th night, open in Heihe, China, leh!","The seventh Sino-Russian Cultural Large Set opens at Heihe, Heilongjiang province, on the evening of August 12.",第七届 中 俄 文化 大集 于 12 日晚 在 中国 黑河市 开幕 。,022ee170-d691-4435-9d64-762dbebd9f34,
