id,src,tgt,generated,method,model,direction,comet,bertscore,GPT_a,GPT_f,human_accuracy,human_fluency,human_code-mixedness
414908e3-05fd-4a7d-88f6-cbe9e6ddd3e9,"""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,她告诉地方报说：“星期四早晨时，圣地里部署了一些武装警卫，然后大门（使用金属路障）设置成只许单排队列进入，在进门的过程中要搜查包裹。”,gold,full_gpt-4o-mini,tgt,0.648681640625,0.8242022097110748,3,3,3,3,1
149bd3b3-e9d1-477e-87ce-269012b6811d,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,"我想 lar Games super clean lor, 20岁 Wales swimmer say so after ah.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.3607252985239029,0.8139232397079468,1,1,3,1,3
c461c36a-3c49-46f8-a0b2-2d43edb15a3f,"""English is not my main language so I don't understand everything about your world,"" Rifo said from behind a black mask, which he is known for.",里福 戴 着 他 那 象征性 的 黑色 口罩 说道 ： “ 英语 不是 我 的 母语 ， 因此 我 不 了解 你们 国家 的 事情 。 ”,"English not my main lah, so I no understand everything about your world leh, Rifo say from behind black mask, which him well-known for.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.534562960267067,0.8285945355892181,2,2,2,3,1
b4c365da-44b6-47b2-b471-e3a2134d2f6b,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,"Deyan说 ""Ah want referendum leh, but Ah no protest lah, security reason ah.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.6193400174379349,0.8189187049865723,1,1,2,1,2
2bb81521-51d9-4137-88c4-c503449610fa,"""As cases of absconding with funds occur frequently in the industry, P2P platforms' drawing of hue loan loss provisions has undoubtedly become an important means to stabilize investors' confidence.""",“ 在 行业 跑 路 之风 盛行 下 ， P2P 平台 提取 巨额 的 风险 准备金 ， 无疑 是 稳定 投资者 军心 的 重要 手段 。 ”,"Industry got many cases of run away with money leh, P2P platform ah, draw some red loan loss provisions lor, definitely help stabilize investors' confidence ah!",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5415751487016678,0.8159156441688538,1,1,2,2,1
33d2d3cc-bee0-4911-b54b-edb0578813ef,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,"我在3,000点以上的股市不自信，新股发行扩大让我很紧张，老股民陈先生对武汉晚报记者说。",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5253157019615173,0.8052242994308472,2,2,3,3,1
00576cdf-fa21-4c9c-b0ec-c35ef3f0a8cd,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,河河桥桥水水过过,baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.3059075474739074,0.7901739180088043,1,1,1,1,1
bbef8362-8b33-4a19-a5f0-335f107e4b2c,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”","政府车辆大多数时候都在 active maintenance state， condition okay lah。如果 price suitable, I also want buy second-hand car use lor.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4968864768743515,0.8103673160076141,2,2,2,3,3
a3638af9-e238-4c39-a254-9c5efec7d866,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,"City leh, residences in cities leh, Jining future leh, everywhere got residences, school districts leh, old idea break leh!",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4226941913366318,0.7894802391529083,1,1,2,1,1
261d27c5-b36c-4291-bd1d-93fa217ad48e,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,国家和平是不是要包容或排斥？是不是每个人都有平等的机会？,baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5481760501861572,0.8038337826728821,1,1,2,2,1
924b8fac-aa8e-44a9-be79-c4c9dcd73a22,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,现时英国房价下跌，资本外流开始，稳定国内经济和市场系统是英国新政府的首要任务。,baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.6949591636657715,0.8079753518104553,3,3,3,3,1
02fcd5c0-e820-4388-8a26-a8f204163eb0,"""And for children often with wet clothes and sweat, skin rash will often be found on their body.""",“ 而 衣服 湿漉漉 ， 常 汗淋淋 的 孩子 ， 同时 常能 在 他 身上 看见 皮肤 红疹 。 ”,小孩常穿湿衣服出汗，皮肤疹病会常在身体上找到。,baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5332787930965424,0.7988844215869904,2,2,3,2,1
c2ae7cd2-02a0-4793-8b1e-cf8e1f0b221b,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,他说过去绝对不可能adopt internal telemetry technology，因为一个小object不能放进一个很深的地方。,baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5632397830486298,0.8127204477787018,2,1,3,3,3
953afc2a-b68a-440e-a709-d274bce7dae3,"""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”","Based on 12 瓶水 we test, we find reusable drinking container 可能有 many viable bacteria cells, more than 300,000 CFU per sq cm, leh.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4636210501194,0.8344963490962982,2,2,2,3,3
f90b058a-7d7b-449c-bbd1-f9170f06ded0,"""Based on our test results, we suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.",该 网站 说 ： “ 根据 试验 结果 ， 我们 建议 选用 吸管 盖式 水瓶 ， 因为 这种 水瓶 的 细菌 流行 率 较 低 而且 有害 细菌 数量 少 。 ”,"Based on our test results, 我们建议选择 straw-top bottle, both for low bacteria prevalence and no harm germs.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4999831169843673,0.8458057045936584,2,2,3,3,3
3768cc94-4e48-4c3d-99af-80d1ce9f151d,"""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,"Ivan announce ""breakfast and dinner at eight o'clock leh"" to new intake during welcome briefing, we set sail from Trogir near Split, very beautiful old port leh.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5288350135087967,0.836778074502945,2,1,2,2,1
2a1cd16a-82b3-4167-a90f-28491faa502c,"""Do you think Ivan realises he is not speaking to a group of children?"" a Swiss cyclist asks, as we stand beside the road waiting for the signal to cross.",当 我们 站 在 路旁 等待 穿越 的 指示 时 ， 一位 瑞士 骑手 问道 ： “ 你们 觉得 伊凡 有没有 意识 到 他 不是 在 对 一群 孩子 发号施令 ？ ”,你想 Ivan know he not talk to kpkb of children lor?,baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.3024026229977608,0.7936643064022064,1,1,1,1,1
312d1410-8e59-414e-a9ff-5e2a5e90e4bd,"""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,"By Thursday morn lar, inside sanctuary gotlah armed guard, den gate become single file entry leh, with metal barrier, search bag on the way in leh.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4302122667431831,0.8141828179359436,1,1,2,1,1
722179e4-91ae-49a0-a751-acf115fc2940,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,"After that, dis 20-year-old swimmer from Wales say, ""I rather dis be one clean fight lah!""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4965387731790542,0.8093309700489044,1,1,3,3,1
a34e46c2-6c5c-4b7b-b3a2-8501b3aee3ee,"""English is not my main language so I don't understand everything about your world,"" Rifo said from behind a black mask, which he is known for.",里福 戴 着 他 那 象征性 的 黑色 口罩 说道 ： “ 英语 不是 我 的 母语 ， 因此 我 不 了解 你们 国家 的 事情 。 ”,"Lah, Ah Lao wearin' dat sign of black mask say lor, ""English no be my mother tongue, so I no understand you guys' country stuff, ah?""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4391966462135315,0.7921639680862427,1,2,1,1,1
de3681cb-3391-466f-9a62-b5df46a78f05,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,"Derek say lor, ""I hope do referendum, but for safety sake, I no go protest lah.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5316949635744095,0.8159361779689789,1,1,2,3,1
73ced24d-3a84-4422-bfc1-a30d5799003c,"""As cases of absconding with funds occur frequently in the industry, P2P platforms' drawing of hue loan loss provisions has undoubtedly become an important means to stabilize investors' confidence.""",“ 在 行业 跑 路 之风 盛行 下 ， P2P 平台 提取 巨额 的 风险 准备金 ， 无疑 是 稳定 投资者 军心 的 重要 手段 。 ”,"In industry run road wind blow big lar, P2P platform extract huge amount risk preparation fund, no doubt is stable investor army heart important means.",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.406061977148056,0.7946570217609406,1,1,2,1,1
1378b527-dd47-4315-ac0b-751c1d5999d8,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,"Stock ah, Lao Chen tell Wuhan late news reporter, ""Me no confidence leh, above 3000 points leh, and big expansion, new stock leh, still scared leh.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4906760603189468,0.8053082525730133,2,2,2,1,1
8f402355-a0c7-44a6-b2d3-be46a6394afc,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,"""Ah, don't mind leh, now river surface and bridge surface got 4 meters plus difference, but when mountain flood come down, river water still overflow bridge surface la!""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5231867134571075,0.8106827437877655,2,2,2,2,1
d3951c59-e157-4ff4-b605-525de4ca412f,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”","""Public bus leh, generally speaking, maintenance quite regular, condition also quite good, price okay lor, if suitable, wanna buy used car first, transition a bit.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4623747020959854,0.8032021820545197,2,2,2,2,1
3ebb45a6-b90c-49c4-b06b-c68fc200ac07,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,"“Wah, compare to before, city living area very cluster leh. Next time, Ji'ning's living area gonna spread all over the city, and traditional school district concept also gonna be kaput leh.”",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5459612458944321,0.8143269717693329,2,2,2,3,1
1e077177-1a8b-4023-be2b-3166743fc248,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,"She say: ""One peaceful country should promote lah, not just tolerate leh, or discriminate leh; whether it should let everyone enjoy equal chance ah?""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5305618345737457,0.8013831079006195,2,2,1,1,1
2b315718-a884-4477-85d4-343a9949c608,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,"Current Britain property price down, money start flow out, stable domestic economy and market system become Britain new government's top priority leh!",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5076342076063156,0.8218491673469543,1,1,3,2,1
ce6a778c-5416-4c10-95ba-1e1ab27e580f,"""And for children often with wet clothes and sweat, skin rash will often be found on their body.""",“ 而 衣服 湿漉漉 ， 常 汗淋淋 的 孩子 ， 同时 常能 在 他 身上 看见 皮肤 红疹 。 ”,"""Ah, dat kid always wet-wet-wet, sweat-sweat-sweat, got red-red-red skin rash on his body, leh?""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4583187997341156,0.7984276115894318,1,2,2,1,1
6fb976e1-26bb-4a3c-ab6b-fe7dedfc7291,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,"Lah, he explain say, ""Use internal remote sensing technology once upon a time impossible la, because cannot put small small thing into very deep place leh.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4943383187055588,0.8060818910598755,2,2,3,2,1
d30dab09-64de-4fd3-9608-98b03df13569,"""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”","Treadmill leh, reviews say ""Based on 12 bottles we test, we find dat reusable water bottle can hide shocking amount of bacteria cells: CFU per square centimeter more than 300,000 leh!""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4900050461292267,0.8203656077384949,2,2,3,2,1
ab110a24-068c-4124-a083-10ce8e830e81,"""Based on our test results, we suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.",该 网站 说 ： “ 根据 试验 结果 ， 我们 建议 选用 吸管 盖式 水瓶 ， 因为 这种 水瓶 的 细菌 流行 率 较 低 而且 有害 细菌 数量 少 。 ”,"Dat website say: ""According to experiment result, we suggest choose suck-pipe cover water bottle, because dis type water bottle got low bacteria rate and few harmful bacteria.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.503195509314537,0.816188246011734,1,1,3,3,1
0fae9f58-8f35-44a1-848b-193b9343cfc1,"""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,"When we set sail from this pretty Trogir old port near Split, Ivan announce at the welcome party: ""Breakfast and dinner all arrange at eight ah!""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5415551215410233,0.8184722065925598,1,2,2,3,1
00ed1fa6-9624-4996-abdd-01fc0f91bf3e,"""Do you think Ivan realises he is not speaking to a group of children?"" a Swiss cyclist asks, as we stand beside the road waiting for the signal to cross.",当 我们 站 在 路旁 等待 穿越 的 指示 时 ， 一位 瑞士 骑手 问道 ： “ 你们 觉得 伊凡 有没有 意识 到 他 不是 在 对 一群 孩子 发号施令 ？ ”,"When we stand by the roadside waiting for the guiding light, a Swiss cyclist ask, ""You guys think Ivan aware or not that he not in charge of a bunch of kids?""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5110743045806885,0.8203715085983276,2,2,2,3,1
10d5da2b-2638-4831-992f-e66a12469cf0,"""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,"She tell leh, ""Ah, Thursday morning, St Paul's got some armed security guards deployed inside, then set up the main gate with metal barriers, only allow single-file entry, and during the process, must check luggage, lor.""",baseline,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5122111886739731,0.816086083650589,2,2,2,2,1
ef1c47cf-e098-4fca-9d4e-c866f97df8a4,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,"I would've preferred ""我"" Wales 20-year-old swimmer say after Games so clean ah.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4166610836982727,0.8238587975502014,1,1,1,1,1
2b89a9ca-e795-4424-8336-de2e0fd348f1,"""English is not my main language so I don't understand everything about your world,"" Rifo said from behind a black mask, which he is known for.",里福 戴 着 他 那 象征性 的 黑色 口罩 说道 ： “ 英语 不是 我 的 母语 ， 因此 我 不 了解 你们 国家 的 事情 。 ”,"English la is not my main lah language, so I don't understand everything about your world, from behind this black mask, which I always wear, ""English la"" I said.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4753347486257553,0.8259745240211487,1,1,2,1,1
eb125246-c8f8-42e7-918c-4732b0a8adf7,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,"Deyan say ""Ah, I want referendum lah, but I no protest lor, security reasons leh.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5915900021791458,0.8250872492790222,1,1,2,1,1
0346ce2b-cc48-4c51-812c-1924e50e5f30,"""As cases of absconding with funds occur frequently in the industry, P2P platforms' drawing of hue loan loss provisions has undoubtedly become an important means to stabilize investors' confidence.""",“ 在 行业 跑 路 之风 盛行 下 ， P2P 平台 提取 巨额 的 风险 准备金 ， 无疑 是 稳定 投资者 军心 的 重要 手段 。 ”,"As P2P平台 ""as cases of absconding with funds occur frequently, loan loss provisions become this drawing undoubtedly important means stabilize investors' confidence.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5205025523900986,0.84725421667099,1,1,3,1,1
a43a0dcc-2b46-4c20-9b88-0d974aae886b,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,"Ah Beng leh, above 3,000 points, I no confident lor, feel kiasu new share issue expand, leh!",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.3936768919229507,0.8019019365310669,1,1,1,1,1
5d00f686-64cd-4192-a93d-d4405a684b15,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,"Although got more than four-metre drop between river and bridge, water still leh overflow bridge during flash floods lah!",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5347764939069748,0.8238929808139801,2,2,3,2,1
61d8cd93-d18f-4f24-a702-1d9ca6eca6d3,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”","Governmental lor, most times got active maintenance and good condition leh. If price suitable, I want buy second-hand car lah, make do with it kan.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4983154684305191,0.8238641023635864,1,2,2,3,1
d9cc69d4-c6c1-42ab-9727-de47bb8e227a,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,"City lor, compare with cities leh, Jining's residence future leh, scattered everywhere, traditional school district idea break down, expected leh, not like before, concentration of residence leh, ""in"" city, contrast leh, ""are"" scattered everywhere, about school leh, traditional leh, relative leh, ""in"" city, and leh, expected leh, break down leh.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4131557792425155,0.7756110727787018,1,1,1,1,1
6ede439e-eca5-4a20-a44d-2ea27648b3a5,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,"""Is"" or not ""is""？ 问国是否是包容或排除的国家，是每个人都有平等机会的国家？",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4644362777471542,0.8032102882862091,1,1,1,1,1
d8ca3aa5-344c-4927-8f6d-794a93531cd1,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,"Currently, UK property prices ah are falling leh, capital outflow starts occurring, so UK government must keep domestic economy and market system stable lor.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5690862536430359,0.8325728178024292,2,2,2,2,1
33a9de93-c9fe-4dd9-8dc7-e1cb76734672,"""And for children often with wet clothes and sweat, skin rash will often be found on their body.""",“ 而 衣服 湿漉漉 ， 常 汗淋淋 的 孩子 ， 同时 常能 在 他 身上 看见 皮肤 红疹 。 ”,"Lah, for kids sometimes wear wet clothes and sweat, skin rash often la found on their body.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5735555589199066,0.8407873809337616,2,2,3,1,1
5d275535-ce05-45ca-a9c6-9738d7a92ced,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,"He say, back then, no way leh, cannot put tiny object into deep place because very difficult, he explain.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4879223853349685,0.8069181740283966,1,1,1,1,2
8606c5b8-1f2b-4dc6-acff-dfe96ce8def0,"""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”","""Based on 12 bottles of water, 我们发现 reusable containers 可能有 alarming number of bacteria, more than 300,000 CFU/sq cm.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5201784819364548,0.836106687784195,2,2,2,3,3
eba196e8-2c44-4309-aadc-2045b9300c49,"""Based on our test results, we suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.",该 网站 说 ： “ 根据 试验 结果 ， 我们 建议 选用 吸管 盖式 水瓶 ， 因为 这种 水瓶 的 细菌 流行 率 较 低 而且 有害 细菌 数量 少 。 ”,"""Based on our test results, we suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.

转化为 Singlish + Chinese:

""Based on our test results, 我们 suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.

Key words:

* ""based"" -> """" (based)
* ""we"" -> 我们 (wǒmen)
* ""results"" -> (jì shuò)
* ""opting"" -> suggest
* ""harmful"" -> (hài huài)
* ""our"" -> 我们 (wǒmen)
* ""for"" -> (gèi)
* ""test"" -> (kè shì)
* ""suggest"" -> suggest
* ""bacteria"" -> (kě jiā)
* ""germs"" -> (jūn zhī)",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.424097865819931,0.7939135432243347,1,1,3,3,2
